ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,order_value_INR,delivery_time_minutes,status,distance_km,_approx_place,place_type
ORD0721,DP0291,25,3.8,19.21473,73.094099,19.179695,73.091396,2025-09-19,18:15:06,521.0,26.0,Delivered,3.906,Mumbai,Metro
ORD0722,DP0290,22,3.5,12.92612,80.134278,12.967928,80.029846,2024-02-16,13:02:15,127.0,36.0,Delivered,12.235,Chennai,Metro
ORD0723,DP0169,26,4.5,22.775013,88.247448,22.707448,88.142813,2025-05-14,22:14:48,163.0,44.0,Delivered,13.099,Kolkata,Metro
ORD0724,DP0295,37,4.7,18.446862,73.914393,18.419479,73.959304,2024-04-25,20:05:24,707.0,24.0,Delivered,5.632,Pune,Metro
ORD0725,DP0247,37,3.8,18.911782,73.073181,18.999109,73.110751,2025-07-09,20:32:54,473.0,49.0,Delivered,10.483,Mumbai,Metro
ORD0726,DP0221,42,3.3,13.200136,80.39447,13.247459,80.276517,2025-03-08,21:51:31,369.0,60.0,Delivered,13.81,Chennai,Metro
ORD0727,DP0184,24,3.9,18.792605,72.982034,18.87032,72.954195,2025-05-15,21:17:31,425.0,38.0,Delivered,9.125,Mumbai,Metro
ORD0728,DP0237,34,4.2,12.89305,80.233338,12.845335,80.172237,2024-01-13,18:34:06,536.0,37.0,Delivered,8.486,Chennai,Metro
ORD0729,DP0329,27,4.0,19.015868,72.9834,18.9972,73.093894,2024-08-06,22:09:00,288.0,35.0,Delivered,11.801,Mumbai,Metro
ORD0730,DP0212,25,3.8,12.726021,77.679515,12.826185,77.692179,2024-12-18,19:04:27,244.0,53.0,Delivered,11.222,Bengaluru,Metro
ORD0731,DP0330,34,3.3,12.883722,80.284978,12.827911,80.166034,2024-07-15,12:26:50,482.0,86.0,Delayed,14.31,Chennai,Metro
ORD0732,DP0062,34,4.6,13.226732,77.562885,13.315768,77.55794,2024-09-25,15:30:17,212.0,34.0,Delivered,9.915,Bengaluru,Metro
ORD0733,DP0150,28,4.6,19.154576,73.177512,19.198441,73.103713,2024-06-26,17:32:46,559.0,28.0,Delivered,9.158,Mumbai,Metro
ORD0734,DP0100,20,3.5,18.990869,73.181256,19.107523,73.143253,2025-05-23,21:31:50,128.0,55.0,Delivered,13.572,Mumbai,Metro
ORD0735,DP0331,30,4.3,28.772719,76.780119,28.648704,76.740158,2024-06-03,19:22:29,863.0,63.0,Delivered,14.33,Delhi,Metro
ORD0736,DP0383,30,5.0,13.042495,77.484945,13.024184,77.452624,2025-07-05,01:13:20,585.0,17.0,Delivered,4.05,Bengaluru,Metro
ORD0737,DP0017,30,3.8,19.37969,72.736608,19.423755,72.851544,2025-01-07,21:06:27,502.0,63.0,Delivered,13.012,Mumbai,Metro
ORD0738,DP0307,31,3.4,13.127375,77.675086,13.196913,77.660672,2025-07-14,13:50:54,836.0,41.0,Delivered,7.888,Bengaluru,Metro
ORD0739,DP0256,25,4.6,28.646233,76.810259,28.571334,76.849306,2024-01-28,11:56:42,1348.0,39.0,Delivered,9.159,Delhi,Metro
ORD0740,DP0204,35,4.7,17.190728,78.675611,17.275213,78.60805,2025-08-30,22:09:28,854.0,34.0,Delivered,11.821,Hyderabad,Metro
ORD0741,DP0002,30,3.5,18.967173,72.637231,19.017962,72.560744,2024-04-23,08:16:49,116.0,50.0,Delivered,9.827,Mumbai,Metro
ORD0742,DP0317,33,4.3,22.524528,88.114732,22.543837,88.140516,2025-07-20,13:35:10,171.0,15.0,Delivered,3.409,Kolkata,Metro
ORD0743,DP0187,27,5.0,18.505487,73.624369,18.45206,73.633116,2025-05-25,21:50:14,271.0,39.0,Delivered,6.012,Pune,Metro
ORD0744,DP0315,37,4.0,12.764488,77.503479,12.851604,77.566392,2024-09-27,13:54:08,428.0,47.0,Delivered,11.848,Bengaluru,Metro
ORD0745,DP0384,25,4.7,28.408238,77.283869,28.393754,77.143888,2025-08-25,19:30:15,603.0,62.0,Delivered,13.786,Delhi,Metro
ORD0746,DP0340,38,3.5,18.478542,73.972702,18.481418,74.065213,2024-04-27,23:28:26,253.0,27.0,Delivered,9.762,Pune,Metro
ORD0747,DP0184,32,4.3,13.174714,80.401128,13.165288,80.488273,2025-01-16,20:34:57,479.0,50.0,Delivered,9.493,Chennai,Metro
ORD0748,DP0368,46,4.2,12.902675,77.541451,13.006231,77.624517,2024-07-09,09:52:15,248.0,62.0,Delivered,14.616,Bengaluru,Metro
ORD0749,DP0174,35,3.6,28.94869,77.242416,28.848837,77.251945,2024-01-17,19:41:02,274.0,70.0,Delivered,11.142,Delhi,Metro
ORD0750,DP0064,38,4.0,22.712369,88.434628,22.739127,88.310229,2025-01-11,14:44:52,157.0,53.0,Delivered,13.101,Kolkata,Metro
ORD0751,DP0352,24,5.0,19.366906,72.789063,19.32744,72.795792,2024-10-07,20:04:37,220.0,23.0,Delivered,4.445,Mumbai,Metro
ORD0752,DP0338,40,4.2,28.537042,77.41634,28.515621,77.315409,2025-09-18,11:27:44,163.0,53.0,Returned,10.144,Delhi,Metro
ORD0753,DP0247,29,4.4,13.236471,80.342384,13.268285,80.345739,2024-05-22,18:23:28,212.0,21.0,Delivered,3.556,Chennai,Metro
ORD0754,DP0155,30,4.5,19.152111,73.199017,19.097866,73.093427,2024-09-26,20:48:32,878.0,50.0,Delivered,12.627,Mumbai,Metro
ORD0755,DP0035,26,4.5,13.055828,80.144146,13.157082,80.147083,2025-07-13,20:06:14,216.0,47.0,Delivered,11.263,Chennai,Metro
ORD0756,DP0116,41,4.6,17.315641,78.488841,17.3806,78.396456,2025-03-10,11:35:58,2652.0,47.0,Delivered,12.179,Hyderabad,Metro
ORD0757,DP0192,36,4.2,17.265961,78.639568,17.158115,78.682048,2024-08-14,12:13:40,593.0,44.0,Delivered,12.813,Hyderabad,Metro
ORD0758,DP0387,34,4.0,19.388672,72.75486,19.425822,72.801243,2024-07-26,21:02:52,478.0,36.0,Delivered,6.382,Mumbai,Metro
ORD0759,DP0015,30,5.0,13.028265,77.47439,12.96631,77.560296,2024-08-25,17:16:24,230.0,39.0,Delivered,11.58,Bengaluru,Metro
ORD0760,DP0255,27,3.9,18.94306,73.190107,18.950232,73.15269,2024-12-26,13:25:19,686.0,24.0,Delivered,4.015,Mumbai,Metro
ORD0761,DP0357,40,3.6,22.756518,88.608133,22.744689,88.723846,2024-02-06,12:52:46,281.0,45.0,Delivered,11.938,Kolkata,Metro
ORD0762,DP0347,38,4.3,19.053382,72.986296,19.071657,72.996521,2025-05-15,13:49:16,457.0,13.0,Delivered,2.299,Mumbai,Metro
ORD0763,DP0052,40,3.3,13.227016,80.075686,13.31604,80.032538,2024-11-24,11:23:44,2521.0,41.0,Delivered,10.945,Chennai,Metro
ORD0764,DP0222,30,4.1,28.495473,77.432213,28.523506,77.53476,2025-08-08,10:52:16,393.0,41.0,Delivered,10.494,Delhi,Metro
ORD0765,DP0149,35,4.6,12.919301,80.160738,13.026102,80.205368,2024-08-31,20:43:58,939.0,69.0,Delivered,12.823,Chennai,Metro
ORD0766,DP0381,27,3.1,28.687891,76.73007,28.788056,76.783912,2024-03-10,18:19:35,257.0,57.0,Delivered,12.313,Delhi,Metro
ORD0767,DP0074,32,4.7,22.848324,88.301379,22.90156,88.353072,2025-03-18,14:43:14,410.0,25.0,Delivered,7.943,Kolkata,Metro
ORD0768,DP0269,29,3.9,18.795202,73.152111,18.693157,73.217659,2024-03-30,11:43:58,1451.0,43.0,Delivered,13.281,Mumbai,Metro
ORD0769,DP0115,44,3.8,13.2663,80.122788,13.288551,80.077054,2025-05-18,18:40:47,271.0,25.0,Delivered,5.533,Chennai,Metro
ORD0770,DP0207,34,4.2,17.462567,78.243375,17.438072,78.355395,2025-03-16,17:36:54,1494.0,44.0,Delivered,12.191,Hyderabad,Metro
ORD0771,DP0363,34,4.2,28.619174,76.790528,28.549099,76.779248,2024-08-05,13:28:04,689.0,20.0,Delivered,7.869,Delhi,Metro
ORD0772,DP0374,37,4.7,18.979038,72.986224,18.885718,73.044447,2025-02-21,08:34:20,283.0,56.0,Delivered,12.049,Mumbai,Metro
ORD0773,DP0266,30,3.4,22.554021,88.668812,22.528882,88.579816,2025-02-07,18:08:42,654.0,37.0,Delivered,9.558,Kolkata,Metro
ORD0774,DP0266,31,3.4,12.800843,77.500114,12.891198,77.508098,2025-02-15,21:21:36,830.0,53.0,Delivered,10.084,Bengaluru,Metro
ORD0775,DP0280,30,3.4,28.45203,77.13709,28.415653,77.245403,2025-07-06,18:50:01,649.0,53.0,Delivered,11.337,Delhi,Metro
ORD0776,DP0064,28,4.6,22.545134,88.403742,22.464379,88.336469,2024-02-29,11:02:47,140.0,32.0,Delivered,11.331,Kolkata,Metro
ORD0777,DP0193,35,3.6,22.350663,88.159105,22.2519,88.131153,2024-09-23,22:39:49,252.0,46.0,Delivered,11.352,Kolkata,Metro
ORD0778,DP0295,34,4.7,13.124196,80.116496,13.052868,80.074519,2024-11-17,23:19:45,353.0,52.0,Delivered,9.142,Chennai,Metro
ORD0779,DP0276,29,3.9,19.293063,72.707211,19.292356,72.814302,2024-11-25,13:41:47,399.0,44.0,Delivered,11.24,Mumbai,Metro
ORD0780,DP0169,33,3.6,13.062723,80.451358,13.036975,80.447729,2024-09-28,22:02:46,649.0,16.0,Delivered,2.89,Chennai,Metro
ORD0781,DP0332,40,3.5,17.341913,78.575588,17.27507,78.634238,2024-03-07,21:13:26,476.0,44.0,Delivered,9.696,Hyderabad,Metro
ORD0782,DP0375,27,4.7,13.050116,80.181338,12.99005,80.105744,2024-02-03,13:12:37,165.0,39.0,Delivered,10.568,Chennai,Metro
ORD0783,DP0007,31,3.9,17.590031,78.451306,17.494927,78.374855,2025-06-22,11:15:41,548.0,47.0,Delivered,13.324,Hyderabad,Metro
ORD0784,DP0032,34,3.7,22.770751,88.439826,22.78122,88.50444,2025-05-27,01:21:00,644.0,28.0,Delayed,6.726,Kolkata,Metro
ORD0785,DP0226,31,4.2,17.314402,78.568971,17.339678,78.525342,2025-08-02,18:10:02,621.0,33.0,Delivered,5.417,Hyderabad,Metro
ORD0786,DP0068,39,4.2,22.842157,88.494974,22.760985,88.467008,2024-10-14,22:59:21,895.0,36.0,Delivered,9.47,Kolkata,Metro
ORD0787,DP0384,33,4.3,12.906964,77.759094,12.81589,77.820964,2024-06-30,21:15:40,753.0,58.0,Delivered,12.147,Bengaluru,Metro
ORD0788,DP0396,36,4.6,22.59024,88.519254,22.624033,88.461671,2025-04-15,18:51:10,579.0,,Cancelled,7.004,Kolkata,Metro
ORD0789,DP0119,37,5.0,17.310284,78.301647,17.401384,78.22367,2024-10-27,12:47:08,400.0,50.0,Delivered,13.081,Hyderabad,Metro
ORD0790,DP0107,34,3.5,18.910112,72.911692,18.975283,72.89664,2025-04-18,14:56:45,131.0,35.0,Delivered,7.418,Mumbai,Metro
ORD0791,DP0069,40,3.2,18.552661,73.66325,18.555281,73.545234,2025-06-26,12:55:49,567.0,47.0,Delivered,12.444,Pune,Metro
ORD0792,DP0028,31,4.1,12.903685,77.628741,12.908684,77.757577,2025-10-15,11:52:47,486.0,49.0,Delivered,13.975,Bengaluru,Metro
ORD0793,DP0376,26,4.2,17.528956,78.265931,17.656575,78.279902,2024-07-27,17:01:06,508.0,53.0,Delivered,14.268,Hyderabad,Metro
ORD0794,DP0134,37,4.5,29.05046,77.089368,29.161139,77.168532,2024-10-12,14:35:06,172.0,53.0,Delivered,14.513,Delhi,Metro
ORD0795,DP0264,22,4.2,28.360433,76.985467,28.466552,77.054946,2025-06-16,18:39:51,197.0,75.0,Delivered,13.617,Delhi,Metro
ORD0796,DP0327,29,4.0,19.203136,72.743016,19.305788,72.651185,2025-09-07,17:13:54,878.0,52.0,Delivered,14.94,Mumbai,Metro
ORD0797,DP0001,21,5.0,22.81162,88.4232,22.7469,88.337304,2024-01-03,16:23:41,409.0,,Cancelled,11.373,Kolkata,Metro
ORD0798,DP0297,26,4.7,12.928178,77.549951,13.020025,77.531004,2025-07-03,00:57:26,677.0,47.0,Delivered,10.417,Bengaluru,Metro
ORD0799,DP0237,40,5.0,12.877952,80.324038,12.981688,80.373753,2024-07-02,22:33:33,428.0,62.0,Returned,12.731,Chennai,Metro
ORD0800,DP0169,33,4.1,19.283349,72.77307,19.412086,72.735815,2024-05-05,20:12:54,429.0,57.0,Delivered,14.839,Mumbai,Metro
ORD0801,DP0053,39,4.0,18.485021,73.840029,18.504687,73.809486,2025-07-12,19:22:00,810.0,27.0,Delivered,3.893,Pune,Metro
ORD0802,DP0025,35,3.8,22.417673,88.158764,22.438104,88.185899,2025-07-10,14:24:58,293.0,20.0,Delivered,3.597,Kolkata,Metro
ORD0803,DP0120,45,3.0,28.952908,77.371255,28.97459,77.346838,2024-05-20,21:55:13,449.0,21.0,Delivered,3.385,Delhi,Metro
ORD0804,DP0355,35,3.6,17.298683,78.270505,17.179124,78.294874,2025-03-17,13:13:59,304.0,31.0,Delivered,13.544,Hyderabad,Metro
ORD0805,DP0177,37,4.4,12.29063,76.596645,12.248233,76.675428,2024-03-18,22:20:21,212.0,22.0,Delivered,9.772,Mysuru,Town
ORD0806,DP0069,31,4.7,10.993208,76.904413,10.9983,76.817625,2024-10-18,15:44:01,234.0,33.0,Delivered,9.49,Coimbatore,Town
ORD0807,DP0163,36,4.2,21.18754,78.976679,21.157284,79.045201,2025-01-02,01:33:17,358.0,28.0,Delivered,7.861,Nagpur,Town
ORD0808,DP0359,37,3.7,22.88976,72.605684,22.960878,72.547783,2024-06-15,11:25:45,205.0,30.0,Delivered,9.884,Ahmedabad,Town
ORD0809,DP0344,29,3.6,12.299038,76.663965,12.258606,76.708784,2025-06-02,09:43:35,819.0,26.0,Delivered,6.628,Mysuru,Town
ORD0810,DP0102,36,4.0,23.275814,77.349009,23.307359,77.345047,2025-02-26,21:15:50,147.0,18.0,Delivered,3.531,Bhopal,Town
ORD0811,DP0010,38,2.9,31.60993,74.878761,31.638386,74.926983,2025-04-13,12:21:11,258.0,15.0,Delivered,5.555,Amritsar,Town
ORD0812,DP0154,32,3.9,20.391453,85.808524,20.303512,85.823786,2025-10-05,13:38:16,211.0,,Cancelled,9.907,Bhubaneswar,Town
ORD0813,DP0016,37,4.1,22.307283,70.843699,22.240334,70.821371,2024-07-12,01:43:11,955.0,25.0,Delivered,7.791,Rajkot,Town
ORD0814,DP0153,32,3.1,21.190272,72.826763,21.114376,72.903201,2024-10-16,16:04:43,351.0,30.0,Delivered,11.578,Surat,Town
ORD0815,DP0038,39,5.0,21.286397,72.835517,21.307963,72.884075,2024-02-12,14:03:32,685.0,15.0,Delivered,5.573,Surat,Town
ORD0816,DP0256,23,3.8,26.996451,75.755466,27.0126,75.782074,2025-05-15,12:33:00,91.0,9.0,Delivered,3.19,Jaipur,Town
ORD0817,DP0034,40,3.5,22.641655,75.918061,22.615328,75.945634,2024-01-03,14:18:31,371.0,19.0,Delayed,4.072,Indore,Town
ORD0818,DP0078,32,3.2,22.333455,70.789502,22.264911,70.82371,2024-10-24,19:53:18,611.0,31.0,Delivered,8.395,Rajkot,Town
ORD0819,DP0360,21,2.7,23.229235,77.4922,23.316405,77.560002,2024-11-24,19:56:16,320.0,35.0,Delivered,11.913,Bhopal,Town
ORD0820,DP0021,40,4.6,25.255529,83.025074,25.33052,82.977247,2025-01-22,17:30:19,704.0,30.0,Delivered,9.626,Varanasi,Town
ORD0821,DP0122,32,4.6,21.285155,72.865143,21.263535,72.806741,2024-05-01,11:41:37,198.0,25.0,Delivered,6.511,Surat,Town
ORD0822,DP0185,24,3.3,20.244757,85.899441,20.180963,85.955095,2024-02-28,12:06:58,926.0,43.0,Returned,9.168,Bhubaneswar,Town
ORD0823,DP0328,27,4.7,10.944046,76.954419,10.947767,76.956715,2025-05-29,21:34:49,1887.0,4.0,Delivered,0.484,Coimbatore,Town
ORD0824,DP0031,39,4.6,23.088788,72.656935,23.135531,72.624801,2025-10-11,16:04:48,224.0,20.0,Delivered,6.149,Ahmedabad,Town
ORD0825,DP0303,45,4.7,31.677779,74.941279,31.607997,74.980809,2024-12-05,13:15:33,210.0,28.0,Delivered,8.615,Amritsar,Town
ORD0826,DP0372,32,3.7,19.944741,73.810532,19.91752,73.860596,2025-04-18,14:32:09,960.0,26.0,Delivered,6.046,Nashik,Town
ORD0827,DP0275,29,3.6,26.924014,80.845418,26.98326,80.836834,2024-01-20,20:41:49,1062.0,23.0,Delivered,6.643,Lucknow,Town
ORD0828,DP0329,38,4.3,21.161525,79.11295,21.230499,79.040999,2025-02-16,07:03:49,197.0,27.0,Delivered,10.699,Nagpur,Town
ORD0829,DP0148,28,4.5,9.995308,76.295988,10.010525,76.352449,2025-04-10,12:33:46,214.0,18.0,Delivered,6.41,Kochi,Town
ORD0830,DP0229,35,3.4,17.649179,83.235295,17.579754,83.234133,2024-07-20,22:50:36,239.0,,Cancelled,7.721,Visakhapatnam,Town
ORD0831,DP0222,30,4.7,12.336808,76.644065,12.349586,76.694913,2024-04-02,11:35:53,102.0,13.0,Delivered,5.703,Mysuru,Town
ORD0832,DP0218,29,3.1,17.641896,83.195818,17.674986,83.298125,2024-03-17,16:03:41,144.0,36.0,Delivered,11.447,Visakhapatnam,Town
ORD0833,DP0283,35,4.6,22.779354,71.664265,22.815002,71.713589,2025-01-25,11:13:07,134.0,19.0,Delivered,6.425,Surendranagar,Town
ORD0834,DP0377,31,4.3,27.206962,77.961768,27.285377,77.949258,2024-02-12,11:59:59,162.0,28.0,Delayed,8.807,Agra,Town
ORD0835,DP0194,21,4.0,12.313545,76.582067,12.321157,76.622722,2024-01-25,01:26:01,292.0,18.0,Delivered,4.497,Mysuru,Town
ORD0836,DP0353,31,3.1,17.59662,83.220576,17.579381,83.281313,2024-02-03,11:15:28,362.0,25.0,Delivered,6.717,Visakhapatnam,Town
ORD0837,DP0323,28,4.0,22.264965,73.189227,22.246192,73.276238,2024-02-27,20:31:39,1037.0,21.0,Delivered,9.195,Vadodara,Town
ORD0838,DP0197,29,4.4,26.846355,75.771431,26.824495,75.719529,2024-10-08,12:53:35,135.0,20.0,Delivered,5.695,Jaipur,Town
ORD0839,DP0060,41,3.9,21.277249,72.773649,21.309865,72.782824,2024-09-22,11:06:26,659.0,7.0,Delivered,3.749,Surat,Town
ORD0840,DP0349,39,4.2,26.958196,75.784781,27.043195,75.782417,2024-09-01,16:06:18,253.0,27.0,Delivered,9.454,Jaipur,Town
ORD0841,DP0314,25,5.0,22.325402,73.095337,22.217613,73.087865,2025-04-16,10:50:40,288.0,37.0,Delivered,12.01,Vadodara,Town
ORD0842,DP0287,20,4.1,20.070488,73.784162,20.078013,73.763238,2024-11-25,23:16:29,515.0,12.0,Delivered,2.34,Nashik,Town
ORD0843,DP0346,39,4.7,23.303185,77.41443,23.358235,77.43033,2024-06-17,21:24:18,122.0,16.0,Delivered,6.333,Bhopal,Town
ORD0844,DP0163,37,3.7,23.246494,77.409452,23.28988,77.480843,2024-05-02,13:39:55,407.0,27.0,Delivered,8.744,Bhopal,Town
ORD0845,DP0029,27,4.6,26.78983,75.798787,26.846671,75.878488,2024-06-07,21:20:24,343.0,43.0,Returned,10.124,Jaipur,Town
ORD0846,DP0382,34,4.2,27.199932,77.932197,27.244935,77.866676,2025-06-21,10:43:32,445.0,20.0,Delivered,8.186,Agra,Town
ORD0847,DP0023,35,4.0,22.793189,75.79443,22.829614,75.835023,2025-07-08,12:10:07,378.0,19.0,Delivered,5.807,Indore,Town
ORD0848,DP0198,19,3.0,22.95416,72.709867,22.943241,72.718145,2025-08-06,22:51:23,2139.0,12.0,Delivered,1.481,Ahmedabad,Town
ORD0849,DP0134,33,3.9,26.925002,80.899664,26.847042,80.843661,2024-08-15,13:24:20,180.0,28.0,Delivered,10.295,Lucknow,Town
ORD0850,DP0230,30,4.2,17.641109,83.148375,17.544896,83.122955,2025-10-06,20:20:25,196.0,29.0,Delivered,11.032,Visakhapatnam,Town
ORD0851,DP0335,31,4.1,17.661609,83.181486,17.564693,83.170769,2025-03-17,12:33:16,182.0,32.0,Delivered,10.836,Visakhapatnam,Town
ORD0852,DP0374,47,3.9,26.830838,80.852054,26.878934,80.77809,2024-07-08,13:41:32,192.0,25.0,Delivered,9.08,Lucknow,Town
ORD0853,DP0008,30,3.6,12.319704,76.670467,12.333227,76.644404,2024-02-28,21:41:02,180.0,14.0,Delivered,3.206,Mysuru,Town
ORD0854,DP0164,33,3.6,9.982285,76.279261,10.008302,76.258402,2025-09-02,21:41:16,777.0,20.0,Delivered,3.686,Kochi,Town
ORD0855,DP0032,38,3.9,22.233479,73.189763,22.329788,73.170475,2024-05-05,19:48:06,935.0,39.0,Delivered,10.891,Vadodara,Town
ORD0856,DP0252,37,3.1,21.16141,79.104455,21.162055,79.156203,2024-12-21,13:28:20,190.0,13.0,Delivered,5.367,Nagpur,Town
ORD0857,DP0116,30,3.5,17.770816,83.172669,17.735839,83.178336,2025-01-11,14:45:33,154.0,14.0,Delivered,3.935,Visakhapatnam,Town
ORD0858,DP0242,29,4.5,22.362046,70.812114,22.392473,70.859304,2025-06-01,11:10:46,437.0,22.0,Delivered,5.915,Rajkot,Town
ORD0859,DP0131,32,4.0,9.923673,76.298407,9.89451,76.392556,2024-01-04,16:57:05,193.0,29.0,Delivered,10.811,Kochi,Town
ORD0860,DP0284,35,4.6,22.791451,71.64808,22.760289,71.661429,2024-01-23,20:44:10,498.0,12.0,Delivered,3.726,Surendranagar,Town
ORD0861,DP0387,26,3.0,22.882194,72.573397,22.835642,72.674612,2025-02-09,13:38:40,353.0,31.0,Delivered,11.591,Ahmedabad,Town
ORD0862,DP0266,34,3.7,26.772852,80.846314,26.756767,80.78408,2024-06-09,20:05:01,89.0,,Cancelled,6.432,Lucknow,Town
ORD0863,DP0339,29,4.0,17.645531,83.206409,17.672142,83.125256,2025-01-08,10:34:31,1035.0,25.0,Delivered,9.093,Visakhapatnam,Town
ORD0864,DP0234,39,4.1,11.04575,76.987609,10.97148,76.965145,2024-11-15,17:08:45,1262.0,31.0,Delivered,8.615,Coimbatore,Town
ORD0865,DP0266,35,5.0,23.278588,77.37395,23.278474,77.407085,2025-08-25,12:51:33,184.0,17.0,Delivered,3.385,Bhopal,Town
ORD0866,DP0017,32,4.3,23.106446,72.47072,23.171926,72.483078,2025-05-08,12:10:30,220.0,,Cancelled,7.39,Ahmedabad,Town
ORD0867,DP0109,28,3.7,22.686331,75.757469,22.758231,75.779403,2025-09-28,18:41:12,377.0,,Cancelled,8.305,Indore,Town
ORD0868,DP0063,35,3.1,25.323145,82.96533,25.289748,82.928124,2025-01-28,11:01:02,392.0,20.0,Delivered,5.271,Varanasi,Town
ORD0869,DP0089,36,3.4,10.992311,76.892568,11.020255,76.882663,2025-07-04,18:26:17,508.0,,Cancelled,3.29,Coimbatore,Town
ORD0870,DP0234,33,3.7,26.788276,75.715616,26.888,75.761744,2025-01-25,12:45:11,1498.0,32.0,Delivered,11.996,Jaipur,Town
ORD0871,DP0008,35,3.2,20.376555,85.829258,20.335646,85.934675,2024-11-29,19:25:05,260.0,40.0,Delivered,11.894,Bhubaneswar,Town
ORD0872,DP0208,32,3.9,22.27768,70.75685,22.270473,70.785934,2025-09-22,08:24:30,158.0,9.0,Delivered,3.098,Rajkot,Town
ORD0873,DP0287,43,5.0,21.041945,79.024146,21.005991,78.981501,2024-05-31,14:42:13,100.0,20.0,Delivered,5.964,Nagpur,Town
ORD0874,DP0259,29,3.3,17.616088,83.222266,17.595866,83.248459,2025-03-08,09:06:40,167.0,19.0,Delivered,3.573,Visakhapatnam,Town
ORD0875,DP0089,21,4.9,26.934307,75.762172,26.973465,75.810893,2024-06-15,08:24:34,292.0,18.0,Delivered,6.502,Jaipur,Town
ORD0876,DP0092,25,3.3,20.245341,85.860908,20.258669,85.842577,2025-04-15,20:20:17,1261.0,13.0,Returned,2.419,Bhubaneswar,Town
ORD0877,DP0246,38,4.4,31.675759,74.817128,31.615915,74.753537,2025-06-29,09:00:38,198.0,30.0,Delivered,8.973,Amritsar,Town
ORD0878,DP0074,37,3.8,31.619068,74.863567,31.54441,74.821689,2024-04-07,11:04:42,359.0,27.0,Delivered,9.201,Amritsar,Town
ORD0879,DP0134,42,5.0,17.626957,83.204276,17.605771,83.232662,2025-01-18,15:22:33,296.0,20.0,Delivered,3.821,Visakhapatnam,Town
ORD0880,DP0335,36,5.0,26.766226,80.965983,26.700826,80.982967,2025-07-12,11:34:29,776.0,24.0,Delivered,7.465,Lucknow,Town
ORD0881,DP0204,33,3.9,17.712315,83.272118,17.633508,83.283835,2024-12-07,21:53:41,2265.0,29.0,Delivered,8.85,Visakhapatnam,Town
ORD0882,DP0043,36,5.0,17.606369,83.223179,17.563479,83.28984,2024-08-13,21:06:44,196.0,37.0,Delivered,8.525,Visakhapatnam,Town
ORD0883,DP0200,32,3.3,22.681456,71.612586,22.734665,71.555939,2025-04-14,12:02:27,203.0,33.0,Returned,8.293,Surendranagar,Town
ORD0884,DP0140,27,3.0,12.348968,76.701204,12.279162,76.721419,2024-08-20,23:42:44,692.0,21.0,Delivered,8.067,Mysuru,Town
ORD0885,DP0111,30,3.9,21.108813,79.024821,21.166898,79.02273,2025-03-28,19:08:48,518.0,19.0,Delivered,6.462,Nagpur,Town
ORD0886,DP0244,32,3.5,17.61174,83.231846,17.641702,83.312721,2024-10-21,00:24:03,1314.0,21.0,Delivered,9.195,Visakhapatnam,Town
ORD0887,DP0145,23,3.0,19.962041,73.730139,19.9389,73.724332,2024-02-02,11:52:37,479.0,11.0,Delivered,2.644,Nashik,Town
ORD0888,DP0257,26,5.0,22.707773,75.89405,22.735492,75.812471,2024-11-01,16:47:52,225.0,,Cancelled,8.917,Indore,Town
ORD0889,DP0348,38,4.3,19.982537,73.828604,19.952324,73.834569,2025-01-06,16:37:05,481.0,13.0,Delivered,3.417,Nashik,Town
ORD0890,DP0241,26,4.0,21.108981,79.184152,21.03773,79.126044,2025-08-15,14:46:59,728.0,37.0,Delivered,9.956,Nagpur,Town
ORD0891,DP0073,25,5.0,26.83906,80.921052,26.792821,80.904523,2024-11-18,00:32:51,578.0,15.0,Delivered,5.397,Lucknow,Town
ORD0892,DP0210,35,3.2,21.115716,72.753929,21.156784,72.672775,2025-01-29,21:48:14,450.0,30.0,Delivered,9.576,Surat,Town
ORD0893,DP0149,39,4.3,20.0114,73.818436,20.015159,73.801111,2024-08-16,17:31:00,704.0,12.0,Delivered,1.858,Nashik,Town
ORD0894,DP0102,26,4.5,22.946528,72.703405,22.997221,72.767716,2024-12-28,12:43:35,764.0,24.0,Delivered,8.667,Ahmedabad,Town
ORD0895,DP0290,35,3.9,22.96944,72.5653,23.021347,72.493138,2024-11-11,11:40:56,906.0,26.0,Delivered,9.374,Ahmedabad,Town
ORD0896,DP0363,30,3.9,22.390915,73.174103,22.389249,73.19336,2024-02-11,17:40:17,504.0,12.0,Delivered,1.989,Vadodara,Town
ORD0897,DP0280,34,3.6,22.681833,71.564581,22.635493,71.53103,2024-02-03,21:07:00,262.0,20.0,Delivered,6.197,Surendranagar,Town
ORD0898,DP0007,30,4.7,22.914339,72.597603,22.843299,72.53458,2024-02-19,12:52:38,337.0,30.0,Delivered,10.202,Ahmedabad,Town
ORD0899,DP0275,33,5.0,26.848876,75.675034,26.855497,75.666875,2025-09-04,18:41:44,788.0,13.0,Delivered,1.094,Jaipur,Town
ORD0900,DP0194,42,3.9,31.63456,74.959943,31.544759,74.959332,2025-10-07,11:49:27,156.0,28.0,Delivered,9.986,Amritsar,Town
ORD0901,DP0122,31,3.5,27.22944,78.021182,27.259249,77.95638,2024-06-21,07:10:49,403.0,19.0,Delivered,7.213,Agra,Town
